x,y,frame,yflip,dx,dy
646.0,48.0,2282.0,672.0,0.0,0.0
653.0,48.0,2283.0,672.0,7.0,0.0
658.0,48.0,2284.0,672.0,5.0,0.0
661.0,48.0,2285.0,672.0,3.0,0.0
664.0,49.0,2286.0,671.0,3.0,1.0
670.0,52.0,2287.0,668.0,6.0,3.0
678.0,59.0,2288.0,661.0,8.0,7.0
685.0,64.0,2289.0,656.0,7.0,5.0
690.0,67.0,2290.0,653.0,5.0,3.0
697.0,71.0,2291.0,649.0,7.0,4.0
704.0,75.0,2292.0,645.0,7.0,4.0
714.0,79.0,2293.0,641.0,10.0,4.0
718.0,80.0,2294.0,640.0,4.0,1.0
728.0,83.0,2295.0,637.0,10.0,3.0
731.0,85.0,2296.0,635.0,3.0,2.0
738.0,87.0,2297.0,633.0,7.0,2.0
745.0,91.0,2298.0,629.0,7.0,4.0
750.0,94.0,2299.0,626.0,5.0,3.0
757.0,98.0,2300.0,622.0,7.0,4.0
763.0,101.0,2301.0,619.0,6.0,3.0
769.0,105.0,2302.0,615.0,6.0,4.0
775.0,108.0,2303.0,612.0,6.0,3.0
779.0,110.0,2304.0,610.0,4.0,2.0
785.0,113.0,2305.0,607.0,6.0,3.0
791.0,117.0,2306.0,603.0,6.0,4.0
796.0,119.0,2307.0,601.0,5.0,2.0
802.0,122.0,2308.0,598.0,6.0,3.0
808.0,124.0,2309.0,596.0,6.0,2.0
812.0,127.0,2310.0,593.0,4.0,3.0
818.0,130.0,2311.0,590.0,6.0,3.0
823.0,134.0,2312.0,586.0,5.0,4.0
828.0,136.0,2313.0,584.0,5.0,2.0
833.0,138.0,2314.0,582.0,5.0,2.0
839.0,141.0,2315.0,579.0,6.0,3.0
845.0,145.0,2316.0,575.0,6.0,4.0
856.0,149.0,2317.0,571.0,11.0,4.0
863.0,153.0,2318.0,567.0,7.0,4.0
869.0,157.0,2319.0,563.0,6.0,4.0
876.0,163.0,2320.0,557.0,7.0,6.0
882.0,168.0,2321.0,552.0,6.0,5.0
888.0,172.0,2322.0,548.0,6.0,4.0
894.0,176.0,2323.0,544.0,6.0,4.0
900.0,180.0,2324.0,540.0,6.0,4.0
906.0,185.0,2325.0,535.0,6.0,5.0
911.0,191.0,2326.0,529.0,5.0,6.0
918.0,197.0,2327.0,523.0,7.0,6.0
922.0,200.0,2328.0,520.0,4.0,3.0
927.0,205.0,2329.0,515.0,5.0,5.0
932.0,210.0,2330.0,510.0,5.0,5.0
934.0,213.0,2331.0,507.0,2.0,3.0
938.0,220.0,2332.0,500.0,4.0,7.0
943.0,227.0,2333.0,493.0,5.0,7.0
947.0,232.0,2334.0,488.0,4.0,5.0
950.0,236.0,2335.0,484.0,3.0,4.0
954.0,242.0,2336.0,478.0,4.0,6.0
958.0,246.0,2337.0,474.0,4.0,4.0
963.0,253.0,2338.0,467.0,5.0,7.0
967.0,262.0,2339.0,458.0,4.0,9.0
971.0,269.0,2340.0,451.0,4.0,7.0
975.0,279.0,2341.0,441.0,4.0,10.0
980.0,288.0,2342.0,432.0,5.0,9.0
986.0,296.0,2343.0,424.0,6.0,8.0
991.0,305.0,2344.0,415.0,5.0,9.0
996.0,312.0,2345.0,408.0,5.0,7.0
1000.0,318.0,2346.0,402.0,4.0,6.0
1003.0,322.0,2347.0,398.0,3.0,4.0
1006.0,327.0,2348.0,393.0,3.0,5.0
1008.0,331.0,2349.0,389.0,2.0,4.0
1012.0,336.0,2350.0,384.0,4.0,5.0
1015.0,340.0,2351.0,380.0,3.0,4.0
1013.0,338.0,2352.0,382.0,-2.0,-2.0
1013.0,339.0,2353.0,381.0,0.0,1.0
1013.0,340.0,2354.0,380.0,0.0,1.0
1011.0,338.0,2355.0,382.0,-2.0,-2.0
1011.0,339.0,2356.0,381.0,0.0,1.0
1011.0,337.0,2357.0,383.0,0.0,-2.0
1009.0,335.0,2358.0,385.0,-2.0,-2.0
1012.0,334.0,2359.0,386.0,3.0,-1.0
1011.0,333.0,2360.0,387.0,-1.0,-1.0
1013.0,333.0,2361.0,387.0,2.0,0.0
1012.0,333.0,2362.0,387.0,-1.0,0.0
1013.0,333.0,2363.0,387.0,1.0,0.0
1012.0,333.0,2364.0,387.0,-1.0,0.0
1013.0,333.0,2365.0,387.0,1.0,0.0
1010.0,333.0,2366.0,387.0,-3.0,0.0
1011.0,333.0,2367.0,387.0,1.0,0.0
1012.0,333.0,2368.0,387.0,1.0,0.0
1008.0,333.0,2369.0,387.0,-4.0,0.0
1010.0,333.0,2370.0,387.0,2.0,0.0
1007.0,332.0,2371.0,388.0,-3.0,-1.0
1005.0,329.0,2372.0,391.0,-2.0,-3.0
1002.0,322.0,2373.0,398.0,-3.0,-7.0
997.0,316.0,2374.0,404.0,-5.0,-6.0
993.0,312.0,2375.0,408.0,-4.0,-4.0
989.0,307.0,2376.0,413.0,-4.0,-5.0
986.0,304.0,2377.0,416.0,-3.0,-3.0
983.0,298.0,2378.0,422.0,-3.0,-6.0
977.0,293.0,2379.0,427.0,-6.0,-5.0
968.0,288.0,2380.0,432.0,-9.0,-5.0
955.0,284.0,2381.0,436.0,-13.0,-4.0
942.0,279.0,2382.0,441.0,-13.0,-5.0
930.0,274.0,2383.0,446.0,-12.0,-5.0
912.0,268.0,2384.0,452.0,-18.0,-6.0
896.0,262.0,2385.0,458.0,-16.0,-6.0
880.0,255.0,2386.0,465.0,-16.0,-7.0
865.0,249.0,2387.0,471.0,-15.0,-6.0
851.0,242.0,2388.0,478.0,-14.0,-7.0
831.0,232.0,2389.0,488.0,-20.0,-10.0
818.0,227.0,2390.0,493.0,-13.0,-5.0
802.0,220.0,2391.0,500.0,-16.0,-7.0
783.0,209.0,2392.0,511.0,-19.0,-11.0
769.0,201.0,2393.0,519.0,-14.0,-8.0
757.0,194.0,2394.0,526.0,-12.0,-7.0
744.0,184.0,2395.0,536.0,-13.0,-10.0
732.0,175.0,2396.0,545.0,-12.0,-9.0
722.0,168.0,2397.0,552.0,-10.0,-7.0
713.0,161.0,2398.0,559.0,-9.0,-7.0
702.0,154.0,2399.0,566.0,-11.0,-7.0
693.0,142.0,2400.0,578.0,-9.0,-12.0
684.0,130.0,2401.0,590.0,-9.0,-12.0
674.0,115.0,2402.0,605.0,-10.0,-15.0
666.0,103.0,2403.0,617.0,-8.0,-12.0
657.0,89.0,2404.0,631.0,-9.0,-14.0
648.0,72.0,2405.0,648.0,-9.0,-17.0
642.0,61.0,2406.0,659.0,-6.0,-11.0
637.0,60.0,2407.0,660.0,-5.0,-1.0
634.0,61.0,2408.0,659.0,-3.0,1.0
629.0,57.0,2409.0,663.0,-5.0,-4.0
624.0,57.0,2410.0,663.0,-5.0,0.0
626.0,58.0,2411.0,662.0,2.0,1.0
625.0,58.0,2412.0,662.0,-1.0,0.0
621.0,56.0,2413.0,664.0,-4.0,-2.0
617.0,56.0,2414.0,664.0,-4.0,0.0
620.0,47.0,2415.0,673.0,3.0,-9.0
615.0,57.0,2416.0,663.0,-5.0,10.0
626.0,44.0,2417.0,676.0,11.0,-13.0
628.0,44.0,2418.0,676.0,2.0,0.0
628.0,45.0,2419.0,675.0,0.0,1.0
630.0,45.0,2420.0,675.0,2.0,0.0
628.0,52.0,2421.0,668.0,-2.0,7.0
629.0,55.0,2422.0,665.0,1.0,3.0
636.0,57.0,2423.0,663.0,7.0,2.0
643.0,59.0,2424.0,661.0,7.0,2.0
650.0,60.0,2425.0,660.0,7.0,1.0
654.0,60.0,2426.0,660.0,4.0,0.0
657.0,60.0,2427.0,660.0,3.0,0.0
661.0,60.0,2428.0,660.0,4.0,0.0
663.0,60.0,2429.0,660.0,2.0,0.0
665.0,60.0,2430.0,660.0,2.0,0.0
669.0,60.0,2431.0,660.0,4.0,0.0
665.0,60.0,2432.0,660.0,-4.0,0.0
660.0,61.0,2433.0,659.0,-5.0,1.0
650.0,60.0,2434.0,660.0,-10.0,-1.0
644.0,55.0,2435.0,665.0,-6.0,-5.0
638.0,51.0,2436.0,669.0,-6.0,-4.0
634.0,50.0,2437.0,670.0,-4.0,-1.0
631.0,48.0,2438.0,672.0,-3.0,-2.0
632.0,61.0,2439.0,659.0,1.0,13.0
620.0,46.0,2440.0,674.0,-12.0,-15.0
621.0,56.0,2441.0,664.0,1.0,10.0
613.0,52.0,2442.0,668.0,-8.0,-4.0
606.5,53.0,2443.0,667.0,-6.5,1.0
600.0,54.0,2444.0,666.0,-6.5,1.0
595.0,55.0,2445.0,665.0,-5.0,1.0
593.0,50.0,2446.0,670.0,-2.0,-5.0
598.0,43.0,2447.0,677.0,5.0,-7.0
606.0,41.0,2448.0,679.0,8.0,-2.0
613.0,41.0,2449.0,679.0,7.0,0.0
629.0,34.0,2450.0,686.0,16.0,-7.0
634.0,34.0,2451.0,686.0,5.0,0.0
637.0,35.0,2452.0,685.0,3.0,1.0
632.0,42.0,2453.0,678.0,-5.0,7.0
638.0,46.0,2454.0,674.0,6.0,4.0
647.0,52.0,2455.0,668.0,9.0,6.0
651.0,55.0,2456.0,665.0,4.0,3.0
653.0,57.0,2457.0,663.0,2.0,2.0
661.0,60.0,2458.0,660.0,8.0,3.0
666.0,63.0,2459.0,657.0,5.0,3.0
674.0,65.0,2460.0,655.0,8.0,2.0
684.0,68.0,2461.0,652.0,10.0,3.0
688.0,70.0,2462.0,650.0,4.0,2.0
697.0,73.0,2463.0,647.0,9.0,3.0
701.0,75.0,2464.0,645.0,4.0,2.0
708.0,77.0,2465.0,643.0,7.0,2.0
714.0,78.0,2466.0,642.0,6.0,1.0
725.0,82.0,2467.0,638.0,11.0,4.0
735.0,85.0,2468.0,635.0,10.0,3.0
745.0,87.0,2469.0,633.0,10.0,2.0
752.0,88.0,2470.0,632.0,7.0,1.0
760.0,89.0,2471.0,631.0,8.0,1.0
766.0,90.0,2472.0,630.0,6.0,1.0
771.0,91.0,2473.0,629.0,5.0,1.0
780.0,91.0,2474.0,629.0,9.0,0.0
787.0,92.0,2475.0,628.0,7.0,1.0
794.0,93.0,2476.0,627.0,7.0,1.0
802.0,93.0,2477.0,627.0,8.0,0.0
810.0,97.0,2478.0,623.0,8.0,4.0
817.0,100.0,2479.0,620.0,7.0,3.0
825.0,104.0,2480.0,616.0,8.0,4.0
832.0,107.0,2481.0,613.0,7.0,3.0
838.0,110.0,2482.0,610.0,6.0,3.0
844.0,112.0,2483.0,608.0,6.0,2.0
851.0,115.0,2484.0,605.0,7.0,3.0
857.0,117.0,2485.0,603.0,6.0,2.0
867.0,120.0,2486.0,600.0,10.0,3.0
871.0,122.0,2487.0,598.0,4.0,2.0
876.0,124.0,2488.0,596.0,5.0,2.0
881.0,126.0,2489.0,594.0,5.0,2.0
885.0,127.0,2490.0,593.0,4.0,1.0
892.0,130.0,2491.0,590.0,7.0,3.0
897.0,133.0,2492.0,587.0,5.0,3.0
901.0,134.0,2493.0,586.0,4.0,1.0
909.0,137.0,2494.0,583.0,8.0,3.0
917.0,141.0,2495.0,579.0,8.0,4.0
925.0,145.0,2496.0,575.0,8.0,4.0
931.0,147.0,2497.0,573.0,6.0,2.0
936.0,149.0,2498.0,571.0,5.0,2.0
942.0,151.0,2499.0,569.0,6.0,2.0
950.0,154.0,2500.0,566.0,8.0,3.0
954.0,156.0,2501.0,564.0,4.0,2.0
963.0,160.0,2502.0,560.0,9.0,4.0
970.0,163.0,2503.0,557.0,7.0,3.0
974.0,165.0,2504.0,555.0,4.0,2.0
980.0,167.0,2505.0,553.0,6.0,2.0
987.0,170.0,2506.0,550.0,7.0,3.0
997.0,172.0,2507.0,548.0,10.0,2.0
1004.0,172.0,2508.0,548.0,7.0,0.0
1012.0,173.0,2509.0,547.0,8.0,1.0
1020.0,174.0,2510.0,546.0,8.0,1.0
1030.0,175.0,2511.0,545.0,10.0,1.0
1039.0,177.0,2512.0,543.0,9.0,2.0
1047.0,177.0,2513.0,543.0,8.0,0.0
1053.0,178.0,2514.0,542.0,6.0,1.0
1056.0,178.0,2515.0,542.0,3.0,0.0
1057.0,178.0,2516.0,542.0,1.0,0.0
1058.0,178.0,2517.0,542.0,1.0,0.0
1061.0,178.0,2518.0,542.0,3.0,0.0
1061.0,178.0,2519.0,542.0,0.0,0.0
1060.0,178.0,2520.0,542.0,-1.0,0.0
1061.0,178.0,2521.0,542.0,1.0,0.0
1062.0,178.0,2522.0,542.0,1.0,0.0
1061.0,178.0,2523.0,542.0,-1.0,0.0
1061.0,177.0,2524.0,543.0,0.0,-1.0
1062.0,178.0,2525.0,542.0,1.0,1.0
1062.0,177.0,2526.0,543.0,0.0,-1.0
1060.0,178.0,2527.0,542.0,-2.0,1.0
1061.0,177.0,2528.0,543.0,1.0,-1.0
1061.0,177.0,2529.0,543.0,0.0,0.0
1063.0,178.0,2530.0,542.0,2.0,1.0
1061.0,178.0,2531.0,542.0,-2.0,0.0
1062.0,178.0,2532.0,542.0,1.0,0.0
1061.0,177.0,2533.0,543.0,-1.0,-1.0
1060.0,177.0,2534.0,543.0,-1.0,0.0
1061.0,177.0,2535.0,543.0,1.0,0.0
1060.0,177.0,2536.0,543.0,-1.0,0.0
1058.0,176.0,2537.0,544.0,-2.0,-1.0
1057.0,176.0,2538.0,544.0,-1.0,0.0
1056.0,176.0,2539.0,544.0,-1.0,0.0
1059.0,178.0,2540.0,542.0,3.0,2.0
1063.0,181.0,2541.0,539.0,4.0,3.0
1067.0,183.0,2542.0,537.0,4.0,2.0
1069.0,184.0,2543.0,536.0,2.0,1.0
1069.0,185.0,2544.0,535.0,0.0,1.0
1070.0,186.0,2545.0,534.0,1.0,1.0
1073.0,188.0,2546.0,532.0,3.0,2.0
1076.0,190.0,2547.0,530.0,3.0,2.0
1076.0,191.0,2548.0,529.0,0.0,1.0
1078.0,192.0,2549.0,528.0,2.0,1.0
1079.0,193.0,2550.0,527.0,1.0,1.0
1079.0,194.0,2551.0,526.0,0.0,1.0
1082.0,196.0,2552.0,524.0,3.0,2.0
1085.0,202.0,2553.0,518.0,3.0,6.0
1085.0,208.0,2554.0,512.0,0.0,6.0
1086.0,215.0,2555.0,505.0,1.0,7.0
1087.0,220.0,2556.0,500.0,1.0,5.0
1089.0,228.0,2557.0,492.0,2.0,8.0
1091.0,234.0,2558.0,486.0,2.0,6.0
1093.0,239.0,2559.0,481.0,2.0,5.0
1094.0,245.0,2560.0,475.0,1.0,6.0
1097.0,250.0,2561.0,470.0,3.0,5.0
1100.0,256.0,2562.0,464.0,3.0,6.0
1106.0,262.0,2563.0,458.0,6.0,6.0
1111.0,269.0,2564.0,451.0,5.0,7.0
1115.0,273.0,2565.0,447.0,4.0,4.0
1119.0,276.0,2566.0,444.0,4.0,3.0
1125.0,282.0,2567.0,438.0,6.0,6.0
1128.0,283.0,2568.0,437.0,3.0,1.0
1131.0,286.0,2569.0,434.0,3.0,3.0
1134.0,289.0,2570.0,431.0,3.0,3.0
1139.0,291.0,2571.0,429.0,5.0,2.0
1144.0,293.0,2572.0,427.0,5.0,2.0
1147.0,295.0,2573.0,425.0,3.0,2.0
1151.0,296.0,2574.0,424.0,4.0,1.0
1148.0,296.0,2575.0,424.0,-3.0,0.0
1150.0,296.0,2576.0,424.0,2.0,0.0
1150.0,296.0,2577.0,424.0,0.0,0.0
1154.0,296.0,2578.0,424.0,4.0,0.0
1155.0,297.0,2579.0,423.0,1.0,1.0
1157.0,296.0,2580.0,424.0,2.0,-1.0
1160.0,296.0,2581.0,424.0,3.0,0.0
1157.0,296.0,2582.0,424.0,-3.0,0.0
1156.0,295.0,2583.0,425.0,-1.0,-1.0
1158.0,296.0,2584.0,424.0,2.0,1.0
1161.0,296.0,2585.0,424.0,3.0,0.0
1206.0,300.0,2586.0,420.0,45.0,4.0
1206.0,299.0,2587.0,421.0,0.0,-1.0
1207.0,299.0,2588.0,421.0,1.0,0.0
1160.0,295.0,2589.0,425.0,-47.0,-4.0
1160.0,295.0,2590.0,425.0,0.0,0.0
1161.0,295.0,2591.0,425.0,1.0,0.0
1209.0,297.0,2592.0,423.0,48.0,2.0
1210.0,295.0,2593.0,425.0,1.0,-2.0
1212.0,293.0,2594.0,427.0,2.0,-2.0
1214.0,291.0,2595.0,429.0,2.0,-2.0
1219.0,287.0,2596.0,433.0,5.0,-4.0
1226.0,277.0,2597.0,443.0,7.0,-10.0
1219.0,285.0,2598.0,435.0,-7.0,8.0
1219.0,285.0,2599.0,435.0,0.0,0.0
1219.0,284.0,2600.0,436.0,0.0,-1.0
1218.0,284.0,2601.0,436.0,-1.0,0.0
1217.0,284.0,2602.0,436.0,-1.0,0.0
1218.0,284.0,2603.0,436.0,1.0,0.0
1218.0,283.0,2604.0,437.0,0.0,-1.0
1219.0,283.0,2605.0,437.0,1.0,0.0
1217.0,280.0,2606.0,440.0,-2.0,-3.0
1216.0,278.0,2607.0,442.0,-1.0,-2.0
1218.0,274.0,2608.0,446.0,2.0,-4.0
1218.0,271.0,2609.0,449.0,0.0,-3.0
1219.0,269.0,2610.0,451.0,1.0,-2.0
1221.0,266.0,2611.0,454.0,2.0,-3.0
1221.0,265.0,2612.0,455.0,0.0,-1.0
1221.0,262.0,2613.0,458.0,0.0,-3.0
1224.0,250.0,2614.0,470.0,3.0,-12.0
1215.0,240.0,2615.0,480.0,-9.0,-10.0
1211.5,248.0,2616.0,472.0,-3.5,8.0
1208.0,256.0,2617.0,464.0,-3.5,8.0
1204.0,252.0,2618.0,468.0,-4.0,-4.0
1203.0,255.0,2619.0,465.0,-1.0,3.0
1200.0,250.0,2620.0,470.0,-3.0,-5.0
1200.0,250.0,2621.0,470.0,0.0,0.0
1199.0,249.0,2622.0,471.0,-1.0,-1.0
1167.0,226.0,2623.0,494.0,-32.0,-23.0
1162.0,224.0,2624.0,496.0,-5.0,-2.0
1158.0,221.0,2625.0,499.0,-4.0,-3.0
1153.0,217.0,2626.0,503.0,-5.0,-4.0
1145.0,212.0,2627.0,508.0,-8.0,-5.0
1141.0,211.0,2628.0,509.0,-4.0,-1.0
1134.0,207.0,2629.0,513.0,-7.0,-4.0
1127.0,205.0,2630.0,515.0,-7.0,-2.0
1119.0,200.0,2631.0,520.0,-8.0,-5.0
1112.0,197.0,2632.0,523.0,-7.0,-3.0
1105.0,193.0,2633.0,527.0,-7.0,-4.0
1095.0,189.0,2634.0,531.0,-10.0,-4.0
1080.0,185.0,2635.0,535.0,-15.0,-4.0
1064.0,184.0,2636.0,536.0,-16.0,-1.0
1044.0,184.0,2637.0,536.0,-20.0,0.0
1025.0,183.0,2638.0,537.0,-19.0,-1.0
1008.0,184.0,2639.0,536.0,-17.0,1.0
994.0,185.0,2640.0,535.0,-14.0,1.0
978.0,185.0,2641.0,535.0,-16.0,0.0
962.0,185.0,2642.0,535.0,-16.0,0.0
946.0,186.0,2643.0,534.0,-16.0,1.0
930.0,184.0,2644.0,536.0,-16.0,-2.0
915.0,178.0,2645.0,542.0,-15.0,-6.0
904.0,173.0,2646.0,547.0,-11.0,-5.0
893.0,168.0,2647.0,552.0,-11.0,-5.0
884.0,164.0,2648.0,556.0,-9.0,-4.0
873.0,160.0,2649.0,560.0,-11.0,-4.0
866.0,157.0,2650.0,563.0,-7.0,-3.0
856.0,152.0,2651.0,568.0,-10.0,-5.0
847.0,148.0,2652.0,572.0,-9.0,-4.0
835.0,146.0,2653.0,574.0,-12.0,-2.0
824.0,147.0,2654.0,573.0,-11.0,1.0
808.0,147.0,2655.0,573.0,-16.0,0.0
795.0,146.0,2656.0,574.0,-13.0,-1.0
781.0,146.0,2657.0,574.0,-14.0,0.0
770.0,146.0,2658.0,574.0,-11.0,0.0
757.0,145.0,2659.0,575.0,-13.0,-1.0
744.0,144.0,2660.0,576.0,-13.0,-1.0
736.0,142.0,2661.0,578.0,-8.0,-2.0
727.0,141.0,2662.0,579.0,-9.0,-1.0
722.0,141.0,2663.0,579.0,-5.0,0.0
720.0,142.0,2664.0,578.0,-2.0,1.0
721.0,142.0,2665.0,578.0,1.0,0.0
721.0,144.0,2666.0,576.0,0.0,2.0
718.0,146.0,2667.0,574.0,-3.0,2.0
712.0,151.0,2668.0,569.0,-6.0,5.0
710.0,153.0,2669.0,567.0,-2.0,2.0
707.0,156.0,2670.0,564.0,-3.0,3.0
705.0,158.0,2671.0,562.0,-2.0,2.0
703.0,160.0,2672.0,560.0,-2.0,2.0
701.0,161.0,2673.0,559.0,-2.0,1.0
699.0,164.0,2674.0,556.0,-2.0,3.0
699.0,165.0,2675.0,555.0,0.0,1.0
695.0,167.0,2676.0,553.0,-4.0,2.0
690.0,165.0,2677.0,555.0,-5.0,-2.0
688.0,157.0,2678.0,563.0,-2.0,-8.0
683.0,146.0,2679.0,574.0,-5.0,-11.0
675.0,135.0,2680.0,585.0,-8.0,-11.0
667.0,122.0,2681.0,598.0,-8.0,-13.0
661.0,108.0,2682.0,612.0,-6.0,-14.0
652.0,90.0,2683.0,630.0,-9.0,-18.0
643.0,71.0,2684.0,649.0,-9.0,-19.0
636.0,54.0,2685.0,666.0,-7.0,-17.0
634.0,60.0,2686.0,660.0,-2.0,6.0
627.0,59.0,2687.0,661.0,-7.0,-1.0
621.0,58.0,2688.0,662.0,-6.0,-1.0
612.0,50.0,2689.0,670.0,-9.0,-8.0
610.0,50.0,2690.0,670.0,-2.0,0.0
612.0,52.0,2691.0,668.0,2.0,2.0
613.0,57.0,2692.0,663.0,1.0,5.0
616.0,54.0,2693.0,666.0,3.0,-3.0
618.0,52.0,2694.0,668.0,2.0,-2.0
620.0,50.0,2695.0,670.0,2.0,-2.0
621.0,51.0,2696.0,669.0,1.0,1.0
619.0,53.0,2697.0,667.0,-2.0,2.0
619.0,54.0,2698.0,666.0,0.0,1.0
623.0,53.0,2699.0,667.0,4.0,-1.0
627.0,53.0,2700.0,667.0,4.0,0.0
632.0,52.0,2701.0,668.0,5.0,-1.0
635.0,52.0,2702.0,668.0,3.0,0.0
632.0,48.0,2703.0,672.0,-3.0,-4.0
624.0,47.0,2704.0,673.0,-8.0,-1.0
619.0,48.0,2705.0,672.0,-5.0,1.0
615.0,53.0,2706.0,667.0,-4.0,5.0
613.0,53.0,2707.0,667.0,-2.0,0.0
611.0,51.0,2708.0,669.0,-2.0,-2.0
610.0,49.0,2709.0,671.0,-1.0,-2.0
608.0,50.0,2710.0,670.0,-2.0,1.0
606.0,49.0,2711.0,671.0,-2.0,-1.0
602.0,48.0,2712.0,672.0,-4.0,-1.0
600.0,54.0,2713.0,666.0,-2.0,6.0
598.0,56.0,2714.0,664.0,-2.0,2.0
588.0,49.0,2715.0,671.0,-10.0,-7.0
584.0,50.0,2716.0,670.0,-4.0,1.0
577.0,49.0,2717.0,671.0,-7.0,-1.0
569.0,45.0,2718.0,675.0,-8.0,-4.0
566.0,46.0,2719.0,674.0,-3.0,1.0
569.0,44.0,2720.0,676.0,3.0,-2.0
572.0,44.0,2721.0,676.0,3.0,0.0
582.0,36.0,2722.0,684.0,10.0,-8.0
584.0,43.0,2723.0,677.0,2.0,7.0
590.0,46.0,2724.0,674.0,6.0,3.0
599.0,46.0,2725.0,674.0,9.0,0.0
607.0,43.0,2726.0,677.0,8.0,-3.0
613.0,38.0,2727.0,682.0,6.0,-5.0
615.0,39.0,2728.0,681.0,2.0,1.0
